"cong_rep.htm | Question 0"
"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3."
"Do you approve or disapprove of the job the Republicans in Congress are doing in office?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""10/29 - 11/1/07""",32,63,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""9/27-30/07""",29,67,4,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""7/18-21/07""",34,64,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""5/29 - 6/1/07""",36,58,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""4/12-15/07""",39,59,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""10/5-8/06""",35,63,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""5/11-15/06""",33,64,3,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""10/30 - 11/2/05""",35,61,4,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""6/2-5/05""",42,56,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""6/99""",41,52,7,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""3/99""",40,56,4,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll
"=""7/97""",40,54,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5. ","""Do you approve or disapprove of the way the Republicans in Congress are doing their job?""",ABC News/Washington Post Poll






"cong_rep.htm | Question 3"
"Pew Research Center. May 12-18, 2015. N=2,002 adults nationwide. Margin of error ± 2.5.  "
"Do you approve or disapprove of the job the Republican leaders in Congress are doing?" If "depends": "Overall, do you approve or disapprove of the job the Republican leaders in Congress are doing?"
manually enter poll





"cong_rep.htm | Question 4"
"CNN/ORC Poll. April 16-19, 2015. N=1,018 adults nationwide. Margin of error ± 3."
"Do you approve or disapprove of what the Republican leaders in the U.S. House and Senate have done so far this year?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""4/16-19/15""",28,67,6,1018,3,a,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. April 16-19, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of what the Republican leaders in the U.S. House and Senate have done so far this year?""",CNN/ORC Poll






"cong_rep.htm | Question 5"
"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3."
"Do you approve or disapprove of the way the Republicans in Congress are handling their job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""3/21-24/15""",24,68,9,1023,3,a,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""10/23-27/14""",21,69,10,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""10/3-6/14""",21,71,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""9/12-15/14""",19,70,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""11/15-18/13""",21,73,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""10/18-21/13""",18,78,4,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""9/19-23/13""",21,73,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""7/18-22/13""",25,67,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""4/24-28/13""",22,69,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""1/11-15/13""",19,73,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""1/12-17/12""",19,73,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""11/6-10/11""",19,71,10,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""9/10-15/11""",19,72,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll
"=""9/10-14/10""",20,68,12,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CBS News Poll. March 21-24, 2015. N=1,023 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",CBS News Poll






"cong_rep.htm | Question 6"
"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3."
"Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""3/13-15/15""",23,74,3,1009,3,a,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""4/5-7/13""",25,73,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""11/2-4/12""",28,66,5,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""2/10-13/12""",22,77,1,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""11/18-20/11""",21,77,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""3/18-20/11""",34,64,3,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""10/5-7/10""",31,66,3,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""3/25-28/10""",36,63,1,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""3/19-21/10""",32,66,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""10/16-18/09""",33,66,1,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""4/23-26/09""",31,65,4,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""2/7-8/09""",44,55,1,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""11/6-9/08""",24,73,3,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll
"=""10/3-5/08""",27,71,2,,,,approval,http://www.pollingreport.com/cong_rep.htm,"CNN/ORC Poll. March 13-15, 2015. N=1,009 adults nationwide. Margin of error ± 3.","""Do you approve or disapprove of the way the Republican leaders in Congress are handling their job?""",CNN/ORC Poll






"cong_rep.htm | Question 7"
"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7."
"Do you approve or disapprove of the way the Republicans in Congress are handling their job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""2/26 - 3/2/15""",22,69,9,1286,2,rv,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""11/18-23/14""",23,69,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""6/24-30/14""",18,73,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""3/26-31/14""",18,73,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""1/15-19/14""",17,76,7,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""1/4-7/14""",19,73,7,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""12/3-9/13""",19,74,7,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""11/6-11/13""",20,73,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""9/23-29/13""",17,74,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""7/28-31/13""",19,73,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""6/28 - 7/8/13""",19,71,10,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""5/22-28/13""",24,67,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""4/25-29/13""",24,67,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""3/26 - 4/1/13""",19,71,10,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""2/27 - 3/4/13""",20,71,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""1/30 - 2/4/13""",19,72,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""11/28 - 12/3/12""",23,69,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""7/1-8/12""",24,68,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""4/11-17/12""",23,66,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""2/14-20/12""",22,71,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""11/14-20/11""",19,74,7,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""10/25-31/11""",20,76,4,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""9/27 - 10/3/11""",23,71,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""8/16-27/11""",22,71,7,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""7/5-11/11""",26,65,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""5/31 - 6/6/11""",30,61,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""3/22-28/11""",34,55,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""2/21-28/11""",34,54,12,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""1/4-11/11""",30,57,13,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""11/8-15/10""",27,63,10,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""8/31 - 9/7/10""",29,59,12,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""7/13-19/10""",29,59,12,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""5/19-24/10""",26,62,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""2/2-8/10""",28,61,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""1/5-11/10""",32,58,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""12/15-20/09""",29,62,9,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""12/1-6/09""",30,58,12,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""11/9-16/09""",31,58,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""9/29 - 10/5/09""",25,64,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""7/27 - 8/3/09""",29,59,12,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""6/23-29/09""",29,57,14,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""5/26 - 6/1/09""",30,56,15,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""4/21-27/09""",27,59,14,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""3/24-30/09""",30,59,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 
"=""2/25 - 3/2/09""",30,58,11,,,,approval,http://www.pollingreport.com/cong_rep.htm,"Quinnipiac University . Feb. 26-March 2, 2015. N=1,286 registered voters nationwide. Margin of error ± 2.7.","""Do you approve or disapprove of the way the Republicans in Congress are handling their job?""",Quinnipiac University 






"cong_rep.htm | Question 8"
"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide."
"In general, do you approve or disapprove of the job that Republicans in Congress are doing?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""1/14-17/15""",23,65,12,,,a,approval,http://www.pollingreport.com/cong_rep.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Republicans in Congress are doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""10/7-9/13""",24,70,6,,,,approval,http://www.pollingreport.com/cong_rep.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Republicans in Congress are doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""12/7-11/11""",26,69,5,,,,approval,http://www.pollingreport.com/cong_rep.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Republicans in Congress are doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""7/14-17/11""",25,67,8,,,,approval,http://www.pollingreport.com/cong_rep.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Republicans in Congress are doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)






"cong_rep.htm | Question 9"
"Bloomberg National Poll conducted by Selzer & Company. June 6-9, 2014. N=1,005 adults nationwide. Margin of error ± 3.1."
"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. The Republicans in Congress."
date,favorable,unfavorable,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
